movieId, title,rating, year, duration, genre
0009001,The Deciding Kiss,0,1918,50,Drama
0009004,The Demon,0,1918,,Comedy
0009005,Desert Law,0,1918,,Western
0009006,Deuce Duncan,0,1918,,Western
0009007,The Devil Dodger,0,1917,50,ActionDramaWestern
0009008,Devil Dogs,0,1918,,Documentary
0009009,Devil Dogs,0,1918,,DocumentaryWar
0009010,The Devils Wheel,0,1918,,Drama
0009011,The Story of Dida Ibsen,0,1918,,Drama
0009012,A Diplomatic Mission,0,1918,,ComedyDrama
0009013,The Divine Sacrifice,0,1918,,Drama
0009014,The Tenth Symphony,0,1918,94,Drama
0009016,The Doctor and the Woman,0,1918,60,Mystery
0009017,Dodging a Million,0,1918,60,Comedy
0009019,Doing Their Bit,0,1918,,ComedyDrama
0009020,A Dolls House,0,1918,50,Drama
0009021,Dombey and Son,0,1919,60,Drama
0009024,Draft 258,0,1917,,Drama
0009026,The Dream Lady,0,1918,54,ComedyRomance
0009028,De duivel,0,1918,,
0009029,The Eagles Eye,0,1918,600,
0009030,The Eagle,0,1918,50,CrimeThrillerWestern
0009031,Ecce Homo,0,1918,,Drama
0009033,Wanted a Wife,0,1919,50,DramaRomance
0009034,The Eleventh Commandment,0,1918,,Drama
0009035,The Embarrassment of Riches,0,1918,,Comedy
0009036,The Empty Cab,0,1918,50,Mystery
0009037,The Enemy Within,0,1918,61,
0009038,Es werde Licht! 3. Teil,0,1918,50,
0009039,La España trágica o Tierra de sangre,0,1918,240,Drama
0009040,Eves Daughter,0,1918,50,ComedyDrama
0009041,Every Mothers Son,0,1918,,Drama
0009042,Everywomans Husband,0,1918,,Drama
0009046,Eye for Eye,0,1918,70,DramaRomance
0009047,The Eyes of Julia Deep,0,1918,57,ComedyDrama
0009048,The Eyes of Mystery,0,1918,,Mystery
0009049,The Face in the Dark,0,1918,60,Mystery
0009050,The Fair Pretender,0,1918,50,ComedyDrama
0009051,The Rosentopf Case,0,1918,,Comedy
0009052,Fallen Angel,0,1918,,Drama
0009053,Fame and Fortune,0,1918,,Western
0009054,The Family Skeleton,0,1918,50,ComedyDrama
0009055,Fan Fan,0,1918,50,ComedyDrama
0009058,Fast Company,0,1918,50,Comedy
0009060,Fedora,0,1918,50,Drama
0009062,The Merry Jail,0,1917,48,Comedy
0009063,A Fight for Millions: Episode No. 1 The Snare,0,1918,,ActionDramaRomance
0009064,Fighting Along the Piave,0,1918,,DocumentaryWar
0009065,The Fighting Grin,0,1918,50,ComedyWestern
0009066,Find the Woman,0,1918,,Drama
0009069,The Firebrand,0,1918,,Drama
0009070,The Firefly of France,0,1918,50,Drama
0009072,Fires of Youth,0,1918,50,Drama
0009073,The First Law,0,1918,,Mystery
0009075,Five Thousand an Hour,0,1918,,Comedy
0009076,The Fjords of Norway,0,1918,,Documentary
0009077,Flare-Up Sal,0,1918,50,Western
0009078,The Flash of Fate,0,1918,50,CrimeDrama
0009079,The Floor Below,0,1918,60,ComedyDrama
0009080,Flower of the Dusk,0,1918,,Drama
0009081,Flying with the Marines,0,1918,,Documentary
0009083,For Freedom,0,1918,60,Drama
0009084,For Husbands Only,0,1918,60,ComedyDrama
0009085,For Sale,0,1918,,Drama
0009086,The Forbidden City,0,1918,62,DramaRomance
0009087,The Forbidden Path,0,1918,,CrimeDramaRomance
0009089,Frei Bonifácio,0,1918,,Drama
0009091,Friend Husband,0,1918,50,ComedyDrama
0009092,Fuhrmann Henschel,0,1918,,Drama
0009093,Funchal,0,1918,,Documentary
0009094,The Further Adventures of Stingaree,0,1917,,ActionCrimeDrama
0009095,Fuss and Feathers,0,1918,50,ComedyDramaRomance
0009096,The Lighthouse Keepers Daughter,0,1918,63,Drama
0009097,A Game with Fate,0,1918,,Mystery
0009100,The Gates of Gladness,0,1918,50,Drama
0009103,The Ghost Flower,0,1918,,Drama
0009104,The Ghost of Rosy Taylor,0,1918,59,Drama
0009106,The Ghosts of Yesterday,0,1918,72,DramaRomance
0009107,Ghost of the Rancho,0,1918,,ComedyDrama
0009108,The Girl Who Came Back,0,1918,50,Drama
0009109,The Girl Who Stayed at Home,0,1919,60,DramaWar
0009110,The Girl Who Wouldnt Quit,0,1918,50,Drama
0009111,The Girl with the Champagne Eyes,0,1918,50,Drama
0009112,The Girl from Downing Street,0,1918,,DramaThrillerWar
0009113,The Girl in the Dark,0,1918,50,Mystery
0009114,The Girl of Today,0,1918,,DramaThrillerWar
0009115,Glimpses of Gascony,0,1918,,Documentary
0009116,The Glorious Adventure,0,1918,,Drama
0009117,Go West Young Man,0,1918,50,ComedyDramaWestern
0009118,The Goat,0,1918,50,Comedy
0009119,God Bless Our Red White and Blue,0,1918,50,DramaWar
0009120,The Goddess of Lost Lake,0,1918,50,Drama
0009121,The Golden Wall,0,1918,50,ComedyDramaRomance
0009122,Der goldene Pol,0,1918,,ActionCrime
0009124,Good Night Paul,0,1918,50,ComedyRomance
0009126,The Grain of Dust,0,1918,,DramaRomance
0009127,The Grand Passion,0,1918,70,CrimeDramaWestern
0009128,The Great Adventure,0,1918,50,Drama
0009129,The Great Game,0,1918,,Drama
0009130,The Great Love,0,1918,70,DramaWar
0009131,The Great Romance,0,1919,60,AdventureRomance
0009132,The Greatest Gift,0,1918,,Documentary
0009133,The Greatest Thing in Life,0,1918,70,DramaRomanceWar
0009134,Green Eyes,0,1918,50,Drama
0009135,The Guilt of Silence,0,1918,50,CrimeDrama
0009136,The Gulf Between,0,1917,70,ComedyDrama
0009137,The Gun Woman,0,1918,50,Western
0009138,The Gypsy Trail,0,1918,50,Comedy
0009139,Hands Down,0,1918,50,Western
0009140,Happy Though Married,0,1919,50,ComedyDrama
0009141,The Hard Rock Breed,0,1918,,Drama
0009142,He Comes Up Smiling,0,1918,50,AdventureComedyRomance
0009143,Headin South,0,1918,50,ComedyRomanceWestern
0009145,The Heart of Humanity,0,1918,110,DramaRomanceWar
0009146,The Heart of Romance,0,1918,,ComedyDramaRomance
0009147,The Heart of a Girl,0,1918,,Drama
0009148,Heart of the Wilds,0,1918,50,Drama
0009149,A Hearts Revenge,0,1918,,Drama
0009150,Hearts of the World,0,1918,117,DramaWar
0009151,Hearts or Diamonds?,0,1918,50,CrimeMystery
0009152,Heiress for a Day,0,1918,,ComedyDrama
0009153,Hell Bent,0,1918,50,Western
0009154,The Hell Cat,0,1918,60,Western
0009155,Hells Crater,0,1918,50,DramaWestern
0009158,Henriette Jacoby,0,1918,,
0009159,Her Body in Bond,0,1918,60,Drama
0009160,Her Boy,0,1918,,Drama
0009161,Her Decision,0,1918,,Drama
0009162,Her Final Reckoning,0,1918,50,Drama
0009164,Her Great Chance,0,1918,,DramaRomance
0009165,Her Inspiration,0,1918,,ComedyRomance
0009166,Her Man,0,1918,60,Drama
0009167,Her One Mistake,0,1918,,Drama
0009168,Her Only Way,0,1918,72,Drama
0009169,Her Price,0,1918,,Drama
0009173,The Hidden Pearls,0,1918,50,Drama
0009175,The Hillcrest Mystery,0,1918,50,Mystery
0009176,Hindle Wakes,0,1918,,Romance
0009177,The Hired Man,0,1918,50,ComedyDrama
0009178,His Bonded Wife,0,1918,,ComedyDrama
0009181,His Majesty Bunker Bean,0,1918,50,Comedy
0009182,His Official Fiancée,0,1919,50,Comedy
0009183,His Own People,0,1917,,Drama
0009184,His Robe of Honor,0,1918,,CrimeDrama
0009185,His Royal Highness,0,1918,,Adventure
0009187,His Temporary Wife,0,1920,,Comedy
0009189,Hit-the-Trail Holliday,0,1918,50,Comedy
0009191,Hitting the Trail,0,1918,50,Drama
0009193,O Homem dos Olhos Tortos,0,1918,92,CrimeThriller
0009194,An Honest Man,0,1918,,ComedyDrama
0009196,The Honor of His House,0,1918,50,Drama
0009197,A Hoosier Romance,0,1918,,ComedyDrama
0009199,The Hopper,0,1918,,ComedyCrimeDrama
0009202,The House of Glass,0,1918,,Drama
0009203,The House of Gold,0,1918,,Drama
0009204,The House of Hate,0,1918,,Action
0009205,The House of Mirth,0,1918,60,Drama
0009206,The House of Silence,0,1918,50,Mystery
0009207,How Could You Caroline?,0,1918,,ComedyDrama
0009208,How Could You Jean?,0,1918,50,ComedyDrama
0009209,Huck and Tom,0,1918,50,ComedyDrama
0009210,Hugon the Mighty,0,1918,50,Drama
0009211,Humdrum Brown,0,1918,60,ComedyDrama
0009212,The Hun Within,0,1918,50,DramaThrillerWar
0009213,Hungry Eyes,0,1918,50,Western
0009215,Hunting Big Game in the North,0,1918,,Documentary
0009217,I Love You,0,1918,70,Drama
0009218,I Want to Forget,0,1918,,Drama
0009219,Ill Say So,0,1918,,ComedyWar
0009220,Ikarus der fliegende Mensch,0,1918,,
0009221,Impossible Susan,0,1918,,ComedyDrama
0009222,The Impostor,0,1918,50,ComedyDrama
0009223,In Judgment of...,0,1918,50,Drama
0009224,In Pursuit of Polly,0,1918,50,ComedyDrama
0009225,In the Hollow of Her Hand,0,1918,50,DramaMystery
0009226,In the Silver Country,0,1918,,Documentary
0009228,Innocents Progress,0,1918,,Drama
0009229,Inside the Lines,0,1918,,DramaWar
0009230,Los intereses creados,0,1919,,Comedy
0009231,The Interloper,0,1918,50,Drama
0009232,The Invasion of Britain,0,1918,130,
0009233,The Iron Test,0,1918,300,ActionAdventure
0009235,Italys Flaming Front,0,1918,,DramaWar
0009236,Jack Spurlock Prodigal,0,1918,60,Comedy
0009237,A Japanese Nightingale,0,1918,50,Drama
0009238,Jettchen Geberts Story,0,1918,,
0009239,Jilted Janet,0,1918,,Comedy
0009240,Joan of Plattsburg,0,1918,60,ComedyDrama
0009241,Johanna Enlists,0,1918,72,ComedyRomance
0009243,Journeys End,0,1918,,ComedyDrama
0009244,Jules of the Strong Heart,0,1918,50,Drama
0009245,Just Peggy,0,1918,,
0009247,Júdás,0,1918,,Drama
0009249,Kaisers Finish,0,1918,,DramaWar
0009251,The Kaisers Shadow,0,1918,50,DramaWar
0009252,The Kaiser the Beast of Berlin,0,1918,70,DramaHistoryWar
0009253,Keimendes Leben Teil 1,0,1918,,
0009254,The Key to Power,0,1920,,Drama
0009257,The Kid Is Clever,0,1918,,AdventureComedy
0009258,Kidder and Ko,0,1918,,Comedy
0009261,Kildare of Storm,0,1918,50,Drama
0009262,King Social Briars,0,1918,,
0009264,The Kingdom of Youth,0,1918,50,ComedyDrama
0009265,Kiss or Kill,0,1918,50,CrimeDrama
0009267,The Knife,0,1918,,DramaThriller
0009269,De kroon der schande,0,1918,,
0009270,Kultur,0,1918,,DramaWar
0009271,Károly bakák,0,1918,,
0009273,The Lady of the Dugout,0,1918,60,Western
0009274,A Ladys Name,0,1918,50,ComedyRomance
0009275,Lafayette We Come,0,1918,60,DramaRomanceWar
0009278,The Landloper,0,1918,50,AdventureRomance
0009279,Laughing Bill Hyde,0,1918,66,AdventureComedy
0009280,Lawless Love,0,1918,,ComedyDramaWestern
0009281,Lead Kindly Light,0,1918,,DramaRomance
0009283,Leap to Fame,0,1918,,Drama
0009284,The Legion of Death,0,1918,,DramaHistory
0009285,Lend Me Your Name,0,1918,50,ComedyRomance
0009287,Less Than Kin,0,1918,50,ComedyRomance
0009288,The Lesson,0,1917,,DramaRomance
0009289,Lest We Forget,0,1918,70,DramaWar
0009290,Lets Get a Divorce,0,1918,50,Comedy
0009292,A leányasszony,0,1919,56,
0009293,The Liar,0,1918,,Drama
0009295,The Lie,0,1918,50,Drama
0009296,Die Liebe des Van Royk,0,1918,,Drama
0009297,The Life Mask,0,1918,60,Mystery
0009299,Life or Honor?,0,1918,,Mystery
0009300,The Light Within,0,1918,60,Drama
0009301,The Light of Western Stars,0,1918,70,Western
0009302,Lili,0,1918,,Comedy
0009303,Limousine Life,0,1918,,Comedy
0009304,The Lions Claws,0,1918,360,ActionAdventure
0009305,Little Miss Hoover,0,1918,67,ComedyRomance
0009306,Little Orphant Annie,0,1918,57,Drama
0009307,Little Red Decides,0,1918,,Drama
0009308,A Little Sister of Everybody,0,1918,,ComedyDrama
0009309,Little Women,0,1918,60,DramaFamilyRomance
0009312,Loaded Dice,0,1918,,Drama
0009313,The Locked Heart,0,1918,50,Drama
0009318,The Love Cheat,0,1919,,Drama
0009319,Love Me,0,1918,50,Drama
0009320,The Love Swindle,0,1918,50,ComedyDrama
0009321,Love Watches,0,1918,,ComedyDrama
0009322,Lu the Coquette,0,1919,,Drama
0009324,The Lure of Luxury,0,1918,50,Drama
0009325,The Lure of the Circus,0,1918,54,ActionAdventure
0009326,MLiss,0,1918,73,ComedyDrama
0009327,Maciste sonnambulo,0,1918,,
0009328,Madam Who?,0,1918,,Drama
0009329,Madame Jealousy,0,1918,50,Drama
0009330,Madame Sphinx,0,1918,,Mystery
0009331,Madame Spy,0,1918,50,ComedyDrama
0009332,The Magic Eye,0,1918,50,DramaFamily
0009333,Maid o the Storm,0,1918,,Drama
0009334,The Make-Believe Wife,0,1918,50,Comedy
0009335,The Making of a Sailor,0,1918,,Documentary
0009339,The Man from Funeral Range,0,1918,50,Western
0009340,The Man Who Woke Up,0,1918,,Drama
0009341,The Man Who Won,0,1918,60,Romance
0009342,The Man Who Wouldnt Tell,0,1918,,DramaWar
0009343,The Man of Bronze,0,1918,,
0009344,A Mans World,0,1918,,Drama
0009345,Manobras do Campo Entrincheirado,0,1919,,
0009346,The Mantle of Charity,0,1918,,ComedyDrama
0009347,El manuscrito de una madre,0,1918,,
0009348,Marionetten,0,1915,,
0009349,The Marionettes,0,1918,,Comedy
0009350,Marked Cards,0,1918,,Drama
0009351,Market Days and Festivals,0,1918,,Documentary
0009352,Marriage,0,1918,50,Drama
0009353,The Marriage Lie,0,1918,50,Drama
0009354,The Marriage Ring,0,1918,50,Drama
0009355,Marriages Are Made,0,1918,,ComedyDrama
0009356,The Married Virgin,0,1918,71,Drama
0009357,Mary Ann,0,1919,,
0009358,The Mask,0,1918,50,ComedyDrama
0009359,Masks and Faces,0,1917,,Comedy
0009362,The Mating,0,1918,,ComedyDrama
0009364,The Menace,0,1918,,Drama
0009365,Merely Players,0,1918,50,Drama
0009366,Mexico Today,0,1918,,Documentary
0009367,Mexico Today,0,1918,,Documentary
0009369,Mickey,0,1918,93,ComedyDrama
0009370,The Midnight Burglar,0,1918,,ComedyDrama
0009371,Midnight Madness,0,1918,50,Mystery
0009372,The Midnight Trail,0,1918,,ComedyDramaMystery
0009374,Milady o the Beanstalk,0,1918,,ComedyDrama
0009375,Mile-a-Minute Kendall,0,1918,50,Drama
0009376,The Million Dollar Dollies,0,1918,65,Comedy
0009377,Mirandy Smiles,0,1918,50,ComedyDrama
0009378,Miss Ambition,0,1918,,Drama
0009379,Miss Innocence,0,1918,,Drama
0009380,Miss Meri,0,1918,,
0009381,Miss Mischief Maker,0,1918,,Comedy
0009382,Missing,0,1918,50,DramaWar
0009383,A Models Confession,0,1918,60,Drama
0009384,Modern Love,0,1918,60,DramaRomance
0009385,Der Dieb,0,1918,,
0009386,Molly Go Get Em,0,1918,,Comedy
0009387,Money Isnt Everything,0,1918,,ComedyDrama
0009388,Money Mad,0,1918,50,Mystery
0009390,The Moral Law,0,1918,,Drama
0009391,Moral Suicide,0,1918,70,Drama
0009392,More Trouble,0,1918,50,ComedyDrama
0009393,Morgans Raiders,0,1918,50,Drama
0009394,The Mortgaged Wife,0,1918,60,Drama
0009395,A Mothers Secret,0,1918,50,Drama
0009396,A Mothers Sin,0,1918,,Drama
0009397,Mother I Need You,0,1918,,
0009398,Mount Lassen in Action,0,1918,,Documentary
0009400,Mr. Fix-It,0,1918,50,ComedyRomance
0009401,Mr. Logan U.S.A.,0,1918,,WarWestern
0009402,Mrs. Danes Defense,0,1918,50,Drama
0009403,Mrs. Leffingwells Boots,0,1918,50,ComedyRomance
0009405,My Cousin,0,1918,50,ComedyDrama
0009406,My Four Years in Germany,0,1918,,DramaWar
0009407,The House of Mirrors,0,1916,,Drama
0009408,My Own United States,0,1918,,Drama
0009409,My Sweetheart,0,1918,,Comedy
0009410,My Wife,0,1918,50,ComedyDrama
0009411,The Mysterious Client,0,1918,,ComedyDrama
0009412,The Mystery Girl,0,1918,50,CrimeDramaWar
0009413,Mystic Faces,0,1918,,ComedyDrama
0009414,Las máscaras negras,0,1918,146,
0009415,The Ballet Girl,0,1918,,ComedyDrama
0009416,Mästerkatten i stövlar,0,1918,109,Comedy
0009418,Nancy Comes Home,0,1918,50,ComedyDrama
0009419,The Sunflower Woman,0,1918,,Drama
0009420,Nattliga toner,0,1918,61,DramaRomance
0009421,The Nature Girl,0,1918,50,Drama
0009422,Natures Gentleman,0,1918,,Romance
0009423,The Naulahka,0,1918,60,Adventure
0009424,Neighbors,0,1918,50,ComedyDrama
0009425,Nelson,0,1918,70,BiographyDramaRomance
0009426,New Love for Old,0,1918,50,Drama
0009427,A Nine OClock Town,0,1918,50,ComedyDrama
0009428,Nine-Tenths of the Law,0,1918,,Drama
0009429,No Mans Land,0,1918,,DramaWar
0009431,Nobelpristagaren,0,1918,60,
0009432,Nobodys Wife,0,1918,50,DramaRomance
0009433,Nocturno der Liebe,0,1919,,BiographyDrama
0009436,Nászdal,0,1918,,
0009438,Old Hartwells Cub,0,1918,,Drama
0009439,Old Love for New,0,1918,,Drama
0009440,Old Wives for New,0,1918,60,Drama
0009441,The Oldest Law,0,1918,,Drama
0009443,On Leave,0,1918,,CrimeDrama
0009444,On the Jump,0,1918,60,Comedy
0009445,On the Quiet,0,1918,50,ComedyRomance
0009446,One Dollar Bid,0,1918,50,Drama
0009447,One More American,0,1918,50,Drama
0009448,One Thousand Dollars,0,1918,,Comedy
0009449,The One Woman,0,1918,,Drama
0009450,The Only Road,0,1918,,Western
0009451,Onward Christian Soldiers,0,1918,50,Romance
0009452,Op hoop van zegen,0,1918,60,Drama
0009453,Opfer der Gesellschaft,0,1918,,
0009454,Opportunity,0,1918,,ComedyDrama
0009455,The Ordeal of Rosetta,0,1918,50,DramaRomance
0009457,Lorgoglio,0,1918,70,
0009458,Othello,0,1918,,DramaRomance
0009459,Other Mens Daughters,0,1918,,Drama
0009460,The Other Woman,0,1918,,Drama
0009462,Our Dumb Friends in the War,0,1918,,Documentary
0009464,Our Invincible Navy,0,1918,,DocumentaryWar
0009465,Our Mrs. McChesney,0,1918,50,ComedyDrama
0009467,Out of a Clear Sky,0,1918,50,DramaRomance
0009468,Out of the Night,0,1918,,Drama
0009469,Outwitting the Hun,0,1918,,AnimationComedy
0009470,Over the Top,0,1918,,DramaWar
0009472,The Painted Lily,0,1918,,Drama
0009473,Painted Lips,0,1918,50,Drama
0009474,A Pair of Cupids,0,1918,,ComedyDrama
0009475,A Pair of Silk Stockings,0,1918,60,ComedyRomance
0009476,Pals First,0,1918,60,Romance
0009477,The Panther Woman,0,1918,,Drama
0009478,Parasites of Life,0,1918,,
0009479,Paris the Beautiful,0,1918,,Documentary
0009480,The Passing of the Third Floor Back,0,1918,66,Drama
0009481,Pay Day,0,1918,,ComedyDrama
0009482,Pecks Bad Girl,0,1918,50,Comedy
0009483,Peer Gynt,0,1919,,
0009484,Peg of the Pirates,0,1918,45,ComedyDrama
0009485,A Perfect 36,0,1918,50,Comedy
0009486,A Perfect Lady,0,1918,50,ComedyDrama
0009490,Pesn lyubvi nedopetaya,0,1918,,DramaRomance
0009491,Les petites marionnettes,0,1918,,
0009492,A Petticoat Pilot,0,1918,50,ComedyDrama
0009493,Petticoats and Politics,0,1918,,ComedyDramaWestern
0009494,The Phantom Riders,0,1918,50,Western
0009495,Picturesque Industries of Mexico,0,1918,,Documentary
0009501,Playing the Game,0,1918,50,ComedyDrama
0009503,Playthings,0,1918,50,Drama
0009504,The Poor Rich Man,0,1918,,ComedyDrama
0009507,A Pottery Girls Romance,0,1918,,DramaRomance
0009508,The Power and the Glory,0,1918,50,Drama
0009510,Powers That Prey,0,1918,50,ComedyDrama
0009511,The Pretender,0,1918,,ComedyWestern
0009512,The Price of Applause,0,1918,,DramaWar
0009513,The Primitive Woman,0,1918,,ComedyDrama
0009515,Die Prinzessin von Urbino,0,1919,,CrimeDrama
0009516,The Prisoner of War,0,1918,,
0009517,Prisoners of the Pines,0,1918,50,Drama
0009518,Private Peat,0,1918,50,BiographyDramaWar
0009519,Pro domo,0,1918,104,
0009520,Het proces Begeer,0,1918,58,
0009521,The Prodigal Wife,0,1918,,Drama
0009523,Prunella,0,1918,50,Romance
0009524,The Prussian Cur,0,1918,,DramaWar
0009525,The Purple Lily,0,1918,,Drama
0009526,The Queen of Hearts,0,1918,,DramaMystery
0009527,Queen of the Sea,0,1918,50,AdventureFantasyRomance
0009529,Die Rachegöttin,0,1918,,
0009530,The Racing Strain,0,1918,50,Drama
0009531,The Railroader,0,1919,,
0009532,The Rainbow Trail,0,1918,60,DramaRomanceWestern
0009534,The Ranger,0,1918,,Western
0009535,Real Folks,0,1918,,ComedyDrama
0009536,The Reason Why,0,1918,,Drama
0009537,Reclaimed: The Struggle for a Soul Between Love and Hate,0,1919,,Drama
0009539,Red Pottage,0,1918,,Drama
0009540,The Red Red Heart,0,1918,50,Western
0009541,Resurrection,0,1918,50,Drama
0009542,The Return of Mary,0,1918,,Drama
0009543,Revelation,0,1918,70,DramaRomance
0009544,Revenge,0,1918,70,Western
0009545,The Revolt of the Toymakers,0,1918,,Fantasy
0009546,Revolutionens datter,0,1918,52,ComedyDramaRomance
0009547,El rey de la serranía,0,1918,,Adventure
0009548,A Rich Mans Darling,0,1918,50,ComedyDrama
0009549,Rich Man Poor Man,0,1918,50,DramaRomance
0009550,Riddle Gawne,0,1918,50,ActionWestern
0009551,Riders of the Night,0,1918,,Drama
0009552,Riders of the Purple Sage,0,1918,57,Western
0009553,Rimrock Jones,0,1918,50,DramaWestern
0009554,The Risky Road,0,1918,50,Drama
0009555,The Road Through the Dark,0,1918,50,Drama
0009556,The Road to France,0,1918,60,DramaWar
0009557,The Toboggan Cavalier,0,1918,,Comedy
0009559,A Romance of Happy Valley,0,1919,76,DramaRomance
0009560,The Romance of Tarzan,0,1918,70,ActionAdventure
0009561,A Romance of the Air,0,1918,70,AdventureRomance
0009562,A Romance of the Underworld,0,1918,,Drama
0009564,Rose Bernd,0,1919,70,Drama
0009565,Rose o Paradise,0,1918,60,Drama
0009567,Rose of the World,0,1918,50,Drama
0009568,Rose-France,0,1919,70,Drama
0009569,Der Rosenkranz,0,1918,,
0009570,The Rough Lover,0,1918,50,Comedy
0009571,Rough and Ready,0,1918,60,Western
0009572,Lifes Greatest Problem,0,1918,60,ComedyDramaWar
0009573,Salome,0,1918,80,Drama
0009574,Sandy,0,1918,50,DramaRomance
0009576,Sauce for the Goose,0,1918,50,Comedy
0009578,The Savage Woman,0,1918,50,Adventure
0009579,Say! Young Fellow,0,1918,50,ComedyRomance
0009580,The Scarlet Drop,0,1918,50,DramaWestern
0009581,The Scarlet Road,0,1918,,Drama
0009582,The Scarlet Trail,0,1918,50,Drama
0009583,Scenes in the Virgin Islands,0,1918,,Documentary
0009585,Scientific Fish Farming,0,1918,,Documentary
0009587,The Sea Flower,0,1918,50,AdventureWar
0009588,The Sea Panther,0,1918,,Adventure
0009589,The Sea Waif,0,1918,,Drama
0009590,The Seal of Silence,0,1918,,Drama
0009593,The Secret Code,0,1918,,DramaWar
0009594,Secret Strings,0,1918,,CrimeDrama
0009595,The Secret Woman,0,1918,,Drama
0009596,Selfish Yates,0,1918,50,Western
0009597,The Service Star,0,1918,60,Drama
0009599,Shackled,0,1918,60,Drama
0009600,Shark Monroe,0,1918,50,AdventureDramaRomance
0009601,The She Devil,0,1918,,Romance
0009602,She Hired a Husband,0,1918,50,ComedyDrama
0009605,Sheba,0,1919,,Drama
0009606,The Shell Game,0,1918,50,Drama
0009608,Shifting Sands,0,1918,60,Drama
0009609,The Shoes That Danced,0,1918,,Drama
0009610,Shootin Mad,0,1918,,Western
0009611,Shoulder Arms,0,1918,36,ComedyWar
0009612,The Shuttle,0,1918,,DramaRomance
0009615,The Sign Invisible,0,1918,,Drama
0009616,Signal,0,1918,,
0009617,The Silent Mystery,0,1918,,Drama
0009618,The Silent Woman,0,1918,,Drama
0009619,Sin dejar rastros,0,1918,,Animation
0009621,Six-Shooter Andy,0,1918,50,ActionAdventureRomance
0009622,A skorpió I.,0,1918,,Drama
0009623,Sliakot bulvarnaia,0,1918,,
0009624,Smashing Through,0,1918,50,Western
0009626,Social Briars,0,1918,50,ComedyDrama
0009627,Social Hypocrites,0,1918,60,Drama
0009628,Social Quicksands,0,1918,,ComedyDrama
0009630,Society for Sale,0,1918,60,Drama
0009632,The Song of Songs,0,1918,50,Drama
0009633,The Song of the Soul,0,1918,,Drama
0009634,A Soul for Sale,0,1918,60,Drama
0009635,A Soul Without Windows,0,1918,,Drama
0009636,A Soul in Trust,0,1918,,Drama
0009637,The Soul of Buddha,0,1918,50,Romance
0009638,The Source,0,1918,50,Drama
0009639,Spain the Land of Enchantment,0,1918,,Documentary
0009641,The Spirit of 17,0,1918,50,Drama
0009643,The Splendid Sinner,0,1918,60,DramaWar
0009645,Sporting Life,0,1918,70,DramaSport
0009647,The Spurs of Sybil,0,1918,,DramaRomance
0009648,Spöket på Junkershus,0,1918,53,Comedy
0009649,The Square Deal,0,1918,,Drama
0009650,The Squaw Man,0,1918,60,Western
0009651,Station Content,0,1918,50,Drama
0009652,Stella Maris,0,1918,84,Drama
0009653,The Still Alarm,0,1918,,Drama
0009654,Stolen Honor,0,1918,,Drama
0009655,Stolen Orders,0,1918,80,DramaWar
0009656,The Storm,0,1918,,Documentary
0009657,Storstadsfaror,0,1918,50,Drama
0009658,The Strange Woman,0,1918,,Drama
0009660,String Beans,0,1918,50,Comedy
0009661,The Struggle Everlasting,0,1918,,Drama
0009662,Studies in Floriculture,0,1918,,Documentary
0009663,The Studio Girl,0,1918,50,ComedyRomance
0009665,A Successful Adventure,0,1918,,ComedyDramaRomance
0009666,Such a Little Pirate,0,1918,50,Adventure
0009667,The Sudden Gentleman,0,1917,,ComedyDrama
0009671,Sunshine Alley,0,1917,60,Drama
0009672,Sunshine Nan,0,1918,50,ComedyDrama
0009674,Suspicion,0,1918,60,Drama
0009675,Swat the Spy,0,1918,,ComedyDrama
0009677,Das Tagebuch einer Verlorenen,0,1918,60,DramaThriller
0009681,The Talk of the Town,0,1918,60,ComedyRomance
0009682,Tarzan of the Apes,0,1918,73,ActionAdventure
0009683,Tavaszi vihar,0,1918,,
0009684,Tell It to the Marines,0,1918,,Comedy
0009685,Tempered Steel,0,1918,50,Drama
0009686,The Temple of Dusk,0,1918,50,Drama
0009687,The Testing of Mildred Vane,0,1918,,Drama
0009688,That Devil Bateese,0,1918,50,ActionDrama
0009690,Thieves Gold,0,1918,50,Western
0009691,The Thing We Love,0,1918,40,Drama
0009693,Thirty a Week,0,1918,50,ComedyDrama
0009694,Thomas Graals bästa barn,0,1918,95,Comedy
0009696,Three Mounted Men,0,1918,60,Western
0009697,Three X Gordon,0,1918,50,ComedyDrama
0009700,The Tiger Man,0,1918,50,Western
0009701,Tih Minh,0,1918,418,AdventureMystery
0009702,Till I Come Back to You,0,1918,60,DramaWar
0009703,Tinker Tailor Soldier Sailor,0,1918,70,DramaRomance
0009704,Tinsel,0,1918,,Drama
0009706,To Hell with the Kaiser!,0,1918,70,ComedyWar
0009708,Together,0,1918,50,ComedyDramaMystery
0009709,Tongues of Flame,0,1918,50,DramaRomanceWestern
0009711,Tony America,0,1918,,Drama
0009712,Too Fat to Fight,0,1918,60,Comedy
0009713,Too Many Millions,0,1918,50,ComedyDrama
0009714,The Top Dog,0,1918,,CrimeDrama
0009715,Tosca,0,1918,,Drama
0009716,Tourada no Campo Pequeno,0,1918,,Documentary
0009717,Toys of Fate,0,1918,70,Drama
0009718,The Trail to Yesterday,0,1918,,Western
0009719,The Trap,0,1918,,Drama
0009720,Les travailleurs de la mer,0,1918,,
0009721,Treasure Island,0,1917,60,Adventure
